443,Etonogestrel,Birth Control,"""My experience: I m 18 years old, and this birth control is amazing! Hardly use condoms with my spouse and I ve been protected for 2 and half years. The only bad side, is the bleeding and discharge. I ve been bleeding non stop and cannot tell what s my period and what s just blood. The other down side, is headaches and the blood! It s annoying to want to get intimate and have a pile of blood in your underwear. If you re looking for protection I highly recommend this, but if you mind bleeding and the other mishaps then try the pill!!""",8,29-Feb-16,THE APOTHECARY,7200 BANCROFT AVENUE,94605,510-638-7323
444,Doxycycline,Acne,"""I starting taking Monodox to help with a acne breakout. It worked within 3 days and started drying out my acne, but after 2 weeks I stopped because it was irritating my stomach to much. My face was pretty cleared up but not perfect. I was supposed to be on it for a month. The weirdest thing was the day after I stopped the drug I began have extreme static electricity in my hair. I still have it and it has been 4 days. I Googled to see what it could be and found that people who are on Accutane have experienced the same. I hope it goes away, it is very irritating.""",4,11-May-09,BIOSCRIP PHARMACY,2262 MARKET STREET,94114,415-255-0101
446,Plan B One-Step,Emergency Contraception,"""I can t stop eating. This pill caused some pretty annoying side affects. Cramps, bloating, agitations, fatigue, the worst mood swings the first week after taking it, and bleeding dark blood. I m wondering if my whole menstrual cycle started over. I ll have to see on the 27th. I can honestly say I hope these hormones get out of my system fast before I gain more weight from these uncontrollable food binges. I look different. I guess it s better than an unplanned pregnancy right? Still, I wonder how long this pill and it s tracks will be in my body. I liked my hormonal balance before the pill. Does anyone know?""",5,22-Feb-17,WAL-MART SUPERCENTER - 5136,1131 NORTH BEALE ROAD,95901,530-634-9760
447,Etonogestrel,Birth Control,"""Was on depo for a year prior to switching to nexplanon in 2012. For the first 2 and half years there were no periods. The the last couple months of the 3 years however unpredictable periods started of varying durations of up to almost 3 weeks. Next insertion will probably be a few months before the 3 years to prevent the bleeding. New implant stopped the bleeding. No problems with weight gain or loosing weight on Nexplanon.""",10,09-Jan-16,WALGREENS - 3707,2100 WEBSTER STREET,94115,415-441-5742
448,Chateal,Birth Control,"""This gave me headaches all the time. Stopped taking it and have been headache free !""",1,21-Aug-16,RITE AID - 5892,340 WOODSIDE PLAZA,94061,650-368-7008
449,Rizatriptan,Migraine,"""Maxalt always seems to be my rescue drug for putting off full migraine. My Dr told me to take full 10mg tab (I would take 5mg as it worked) to alleviate rebound headaches. Also, she wanted to limit my intake of Maxalt to 2xday/2days wk/2days inbetween. I recently tried this with other drugs she prescribed for headaches inbetween.  I ended up in ER yesterday with the WORST migraine of my life. I m looking for another Dr. and blame the new regimen for the problem. Has anyone else been told about limiting their Maxalt in this way? I get anywhere between 2-6 headaches a month, usually.""",10,10-May-15,FRIENDLY PHARMACY - 2,639 TULLY ROAD,95111,408-279-8188
450,ParaGard,Birth Control,"""I had the Paragard IUD for 6 months, I chose this particular birth control because it has no horomones! My experience getting the device inserted was smooth.. it didn t hurt at all, but there was indeed some pressure! I was sore for about 3 days, my periods stayed the same, and everything was normal.. the only thing I would point on though was I kept having a strong cramp in my tail bone and sex was quite uncomfortable! Other then that this birth control gave me no other problems.""",9,10-Nov-16,SAVCO GENERIC DRUGS,455 OCONNOR DRIVE,95128,408-298-6190
452,Monistat 7-Day Combination Pack,Vaginal Yeast Infection,"""This is some of the worst pain of my life. DO NOT USE THIS! The inside of my vagina is itching so bad and burning. I took two showers and got a large amount of the cream out but it has only helped relieve the pain slightly. Ice pack helped but its been an hour and I feel like little people are running around my vagina wearing cleats. Took a Benadryl so hopefully that ll let me rest finally. This medicine is 10x worse than the YI symptoms!!!""",1,06-Jul-17,NEW OAKLAND HEALTH MART PHARMACY,822 WEBSTER STREET,94607,510-268-0288
453,Spironolactone,Acne,"""Was prescribed this medication for hormonal acne and started at 100mg daily. This did nothing for me so at my 3 month check up the dermatologist switched me to 150mg daily. This immediately made a huge difference in my skin and within 2 weeks I noticed a reduction in breakouts. I used to break out a lot during my monthly cycle and now I get maybe 1 pimple a month. I also started using a Clarisonic brush to cleanse my skin better.  You have to be patient with this medication as not everyone reacts the same to the same dosage. You and your doctor may have to try different doses before you get it right but once you do it is worth the wait!""",10,21-Jan-15,BROADWAY LONG TERM CARE PHARMACY,3330 BROADWAY,95817,916-452-8022
454,Valacyclovir,"Herpes Simplex, Suppression","""I had my first outbreak at 19 and maybe 1-2 minor outbreaks. At 38, my outbreaks became noticeable and frequent- as soon as the itching subsided, it would appear again 3 days later. Then my anus started to itch. After a visit to my gynecologist, I walked away with a prescription for 500 mg of valacyclovir to be taken daily. One week later I had an outbreak similar to my first, except now my buttocks and thighs were included. I had a 1 inch lesion on my inner  buttocks and my vagina was swollen and weeping (the itching was unlike anything I ve ever experienced). I stopped the valacyclovir after about 20 days. The symptoms abated 3 days later.""",1,17-Nov-16,CVS - 9822,155 SOUTH ORCHARD AVENUE,95482,707-462-9751
455,Tramadol,Depression,"""I think there is a reason the government has made Tramadol a category C drug...they want people in society to take it but everybody in society just wants to get high. Tramadol is the best DEPRESSION, ANXIETY, MILD PAIN MEDICINE EVER. This actually is better than everything without the high. If you actually wanna be a happy person without being high, this is it. 50 mg am- optional second until next day. Forget the critics. I would say this is like adderal, without the hunger side effects, lack of sleep, personality disorder, grumpyness, depression, etc etc etc. The best thing about it is the government is only selling it for $4 dollars. You don t even need health insurance.""",10,08-Jun-15,JACK S GUALALA PHARMACY,39351 SOUTH HIGHWAY 1,95445,707-884-4107
456,Cyclobenzaprine,Muscle Spasm,"""It s a good medicine ..takes away my back pain and muscle spasms. The only downside is that it gives me blurred vision.""",10,07-Jan-13,NORTH LAKE MEDICAL PHARMACY - 2,347 LAKEPORT BOULEVARD,95453,707-263-1328
457,Escitalopram,Anxiety,"""Supposed to be 6 weeks to take effect. I felt instantly calmer, happen the NEXT day! Couldn t believe it. Started at 10mg moved to 20 MG in year of use. My problem now is  its been 7 years of working for me but 20mg doesn t have same effect of earlier years. I want to have  increase in MG use. How to I get doctor to do this?""",10,18-Jan-17,TARGET,1600 SARATOGA AVENUE,95129,408-871-9385
458,Ethinyl estradiol / norelgestromin,Birth Control,"""I was on the Ortho Evra patch for a couple years and after the first 3 months of your body adjusting to it, (which you are forewarned about) just regular side effects, mood swings, regular cramps (when your time is almost near) and I believe it gave me a high sex drive. I ve been off of it for about 5 months and my sex drive plummeted dramatically. It s extremely convenient due to my forgetting to take the pill everyday. I usually put it on my pelvis and rotate sides each week.""",8,20-May-08,VALLEY HEALTH CENTER TULLY PHARMACY,500 TULLY ROAD,95111,408-817-1360
459,Sprintec,Birth Control,"""I love it. No side effects. My periods have only been when I regulate them with pills. I have been on it for a year and 9 months and I m not pregnant.""",10,05-Nov-13,WALGREENS - 3671,342 WEST CALAVERAS BOULEVARD,95035,408-263-3963
460,Uptravi,Pulmonary Hypertension,"""I am on my second dose 400mcg 2 times a day. The doctor is gonna have to lower it to 200mcg. I felt good at that dose. Side effects are pain on my legs and arms and restlessness. When I was on 200mcg twice a day, they were mild side effects. When I uppered the dose to 400mcg 2 times a day, the side effects were terrible. I cant deal with that kind of pain. Toooo much. Guess my dosage is gonna be 200mcg a day.its only been 2 weeks. But at least I don t get sob. I get tired cause the pain is sooo bad. Everyone is different so I would recommend it. I will be back in a month or two for my other rating. I haven t been taking it that long. I just can t stand that pain.""",6,07-Apr-16,WALGREENS - 689,121 EL CAMINO REAL,94040,650-961-7555
461,Eletriptan,Migraine,"""I love Relpax.  When Excedrin Migraine doesn t work I take 1 20mg. Relpax and my migraine is gone in an hour without side effects.  So glad Relpax offers a $10.00 co-pay on their site, otherwise my insurance would charge me $60.00 for 9 pills.""",10,18-May-14,PHARMACY EXPRESS - 9,136 EAST PINE STREET,97502,541-665-2140
462,Prednisone,Rheumatoid Arthritis,"""I have a pre existing condition (brain injury/seizures) the Prednisone work great for my arthritis however it made me have 12 seizures. But unfortunately as soon as the prednisone was out of my system my symptoms came back immediately.""",5,29-Apr-17,WALGREENS DISCO REX PHARMACY - 12141,328 UNIVERSITY AVENUE,94301,650-326-3876
463,Skyla,Birth Control,"""I absolutely loved this IUD. I was skeptical at first, being that I hopped on the internet and started reading reviews and pretty much all I saw were people saying how bad the pain was getting it inserted and that the pain was worse to get it removed. The pain getting it inserted was NOT as bad as I was expecting. It literally just was a cramp that was a smidge more painful than I was use to. Besides that, the insertion was not bad. I cramped/bled for about a month then after that my periods started to slowly lighten up and now 3 years later I basically have no period (which is awesome considering before my IUD I had the worst periods). I recommend Skyla to everyone.""",10,23-Jan-17,RITE AID - 5384,981 MEDFORD CENTER,97504,541-779-7455
